Scenario,dhw_flow_rate,equipment_density,heating_set_point,infiltration,lighting_density,NG_MAPE,NG_CV-RMSE,Elec_MAPE,Elec_CV-RMSE,TOE_MAPE,TOE_CV-RMSE
S1446,8.38e-05,10.0,21,0.5,5.0,0.31124144375388857,0.40764116026835856,0.7795498772940163,0.39684661446207553,0.10925145882900296,0.14623571253058493
S1623,0.000111,6.25,20,0.5,10.0,0.24757090487281055,0.4660431589230325,0.9214853051405404,0.4377717539273236,0.13535156709949955,0.14653821591077826
S658,5.65e-05,6.25,22,0.2,10.0,0.4359810412403289,0.7443715700736218,0.9275107356561997,0.4392466578234334,0.1152083097511118,0.1465881621607992
S1118,8.38e-05,6.25,20,0.4,10.0,0.41860151175937527,0.8371212807046058,0.922822487117128,0.4379957534533138,0.12584218778565012,0.14665141372628226
S167,2.93e-05,6.25,22,0.4,7.5,0.4064056751399668,0.4414609795013454,0.6373890181850401,0.35010932047447285,0.12620270248721674,0.1467784132178121
S966,5.65e-05,10.0,22,0.4,5.0,0.32075393580703765,0.3348735265003597,0.7810739151658922,0.39715116461743427,0.11099616769502656,0.14685828877790688
S1931,0.000111,10.0,21,0.2,5.0,0.3042311406503726,0.667917545521976,0.7847902031877371,0.39806436299589665,0.1212059341366201,0.14718781649808
S144,2.93e-05,6.25,21,0.4,12.5,0.6481764356255127,1.453073340636516,1.2086479548099747,0.506617844124946,0.12151997215244836,0.1472446923935416
S1317,8.38e-05,8.75,20,0.4,7.5,0.4193734438252399,0.8411055463614845,0.9232965126548973,0.43813463438342953,0.1260801762509185,0.1472693667865004
S548,5.65e-05,5.0,21,0.5,10.0,0.4195881330129863,0.5648707214176377,0.7770200296401621,0.3959393973365746,0.11654381545148827,0.14752915487683632
S443,2.93e-05,10.0,21,0.4,10.0,0.6661692576969206,1.6200960846495782,1.3535402352377124,0.5357356411208832,0.12853599834224197,0.1475481404170332
S343,2.93e-05,8.75,21,0.4,10.0,0.6480143612616691,1.4513845994621632,1.2100505424033028,0.5069920913609893,0.12196258195440257,0.14758183629569332
S1061,8.38e-05,5.0,22,0.3,5.0,0.21844156054607708,0.20111952846747136,0.252384810967511,0.19195184014515437,0.1260759010757194,0.1481687424378218
S1842,0.000111,8.75,21,0.4,7.5,0.22490487302416015,0.3978324132824747,0.9230957576735331,0.4381174568290827,0.13801761563849513,0.14861331854438545
S1643,0.000111,6.25,21,0.4,10.0,0.22515182854387591,0.3982534096276842,0.9230781938838843,0.4381178166314064,0.13803487077107796,0.14864113226546466
S1247,8.38e-05,7.5,21,0.5,7.5,0.3106341429337581,0.40155015694621266,0.7791643107274279,0.3966348192035497,0.10957444870105248,0.14872774085824042
S1532,0.000111,5.0,21,0.2,7.5,0.2691739804334146,0.5322745332050909,0.4968599830599238,0.29798072133968967,0.10916484683688638,0.14879763631594486
S1048,8.38e-05,5.0,21,0.5,10.0,0.31092555499779045,0.40209404469604715,0.7786265453503584,0.39650731014039764,0.10984602841463992,0.14900140529114816
S366,2.93e-05,8.75,22,0.4,5.0,0.40679851419148855,0.4340052117447599,0.6373613785976362,0.35002400728966854,0.12702483297873293,0.1491554489850962
S1536,0.000111,5.0,21,0.3,5.0,0.19927120731891967,0.30659098368799864,0.2520655325965145,0.19157407250011516,0.12304147417674775,0.14943003234063432
S1357,8.38e-05,8.75,22,0.2,7.5,0.3241466833288795,0.525226188974902,0.9285971665719175,0.4395018391136268,0.13941957186744672,0.14955356816552934
S361,2.93e-05,8.75,22,0.3,5.0,0.4561427792547111,0.5977722985643745,0.639165902866066,0.3504997430698381,0.13494655550017443,0.14957387312351822
S1158,8.38e-05,6.25,22,0.2,10.0,0.32488005163120653,0.5282116541396232,0.9276779193586169,0.43925517760765975,0.13887380928993817,0.14967714625995518
S162,2.93e-05,6.25,22,0.3,7.5,0.45723951912566796,0.6071742517872787,0.6398536557677118,0.35078250837677954,0.13461735448883932,0.14975925869521656
S1018,8.38e-05,5.0,20,0.4,10.0,0.40310782275219537,0.7630990482069723,0.7783105742423402,0.39620481206491653,0.12151826345664811,0.14991890849643763
S1661,0.000111,6.25,22,0.3,5.0,0.1354405280112445,0.17212883828409611,0.3616992111939022,0.2412836304572721,0.11557338415896622,0.15027010168023416
S145,2.93e-05,6.25,21,0.4,15.0,0.6767489499389684,1.7315885209922561,1.4953087933574392,0.5609505039978189,0.14046196045238596,0.15027634110313795
S1346,8.38e-05,8.75,21,0.5,5.0,0.3031960970985164,0.36983768695487496,0.6368779627897732,0.3499906204939888,0.10963280886245903,0.15033206226122292
S1019,8.38e-05,5.0,20,0.4,12.5,0.43390157943480495,0.9178669017453686,1.065365923063464,0.4743201125833327,0.1368042231629677,0.15037568652237326
S1144,8.38e-05,6.25,21,0.4,12.5,0.3874044976608211,0.7072093265958377,1.2101821494041116,0.5070372424519792,0.1507240556769708,0.15050388146897734
S65,2.93e-05,5.0,22,0.3,15.0,0.5377205211366589,1.01555490930712,1.3532120068515303,0.5354129857373651,0.14411291957258585,0.1505835867547685
S1343,8.38e-05,8.75,21,0.4,10.0,0.38559666529305403,0.7000311354687652,1.2097299973556603,0.5068911277976631,0.15027371039227322,0.15061253290175683
S1148,8.38e-05,6.25,21,0.5,10.0,0.31770197253438254,0.4428726996715434,0.921822379504914,0.437890157224849,0.11482955562068146,0.15080871815233654
S661,5.65e-05,6.25,22,0.3,5.0,0.3171585403820871,0.31976630273625994,0.3616229109700566,0.24120033599455187,0.14125211332191104,0.1509832767503722
S623,5.65e-05,6.25,20,0.5,10.0,0.5079361667112442,0.9385861854053185,0.9212963068036429,0.4376968915283659,0.12700662704816554,0.1510242707349273
S1616,0.000111,6.25,20,0.4,5.0,0.230358216035512,0.40565336653034945,0.36152980481474883,0.24110685752458966,0.1243617735318694,0.15106019372732477
S344,2.93e-05,8.75,21,0.4,12.5,0.6795861094420496,1.7637686200860145,1.495465183598591,0.5610095013913073,0.14053754508897467,0.15142021664685676
S1731,0.000111,7.5,21,0.2,5.0,0.2715516929579138,0.5401991826310907,0.4992608073443708,0.2985964183673394,0.11072969010768924,0.15149385618640343
S1218,8.38e-05,7.5,20,0.4,10.0,0.4360437652258888,0.9297888419447685,1.0657541861470494,0.4744599382287868,0.13695646972949851,0.1515780433758488
S822,5.65e-05,8.75,20,0.5,7.5,0.5089876167220687,0.9443381995207102,0.9219309914424253,0.43790891164470025,0.12722689844087343,0.15161168669979214
S767,5.65e-05,7.5,22,0.4,7.5,0.32108830387768744,0.3271581141315747,0.7798964357782939,0.3967720440322725,0.1158849413683954,0.1516250428023265
S463,2.93e-05,10.0,22,0.3,10.0,0.5401726294807953,1.0285823232027265,1.3548494345144928,0.53584490068399,0.14560241674614813,0.15173588017439188
S1347,8.38e-05,8.75,21,0.5,7.5,0.3168839893154752,0.4383709955921596,0.9221797855314614,0.4379668224655848,0.114947693521932,0.1517570445082938
S667,5.65e-05,6.25,22,0.4,7.5,0.31516297336234306,0.29629012049889425,0.6374347232481475,0.35001634700985146,0.10967670714275006,0.15183248544169894
S1417,8.38e-05,10.0,20,0.4,7.5,0.43661046803937137,0.9330491773829287,1.0666669510960933,0.47471815749089513,0.1375621813194881,0.15231320626684525
S1323,8.38e-05,8.75,20,0.5,10.0,0.4094839673109805,0.7954605030745225,1.2072017281354734,0.5063869470182274,0.15120697392081983,0.15238169379951824
S1738,0.000111,7.5,21,0.3,10.0,0.2878702358634483,0.6024868813826468,1.0680123540655695,0.4749439020746736,0.160193192848404,0.15240833946472834
S1541,0.000111,5.0,21,0.4,5.0,0.1841901609607639,0.24894405608976752,0.2515946715234203,0.1921091075158852,0.11876400099733768,0.1525061757041171
S525,5.65e-05,5.0,20,0.5,15.0,0.5524540310550834,1.2142317278080368,1.3498326808878562,0.5349262575185011,0.1477247152832129,0.15254393251092552
S1539,0.000111,5.0,21,0.3,12.5,0.28543170184041117,0.5936224922526193,1.067974827903915,0.47491136830715763,0.16033107025668664,0.15258967767308543
S1124,8.38e-05,6.25,20,0.5,12.5,0.4090437142830632,0.7932131108934782,1.2077278514693528,0.5065006966994368,0.15148377813758246,0.15271841436290315
S1937,0.000111,10.0,21,0.3,7.5,0.28754705311862755,0.6017022359421713,1.0687904166003064,0.4751372401155439,0.16079775629690923,0.15275529948561556
S724,5.65e-05,7.5,20,0.5,12.5,0.5529707117658061,1.2182689656601304,1.3502357075864992,0.5350207010013763,0.14795561899569057,0.15281095131172429
S1217,8.38e-05,7.5,20,0.4,7.5,0.4060377677080207,0.7767063166258922,0.7805238120857885,0.3970190574918949,0.12285539547372565,0.15293977495340808
S568,5.65e-05,5.0,22,0.4,10.0,0.319814079227007,0.3219398211633815,0.7789094189272964,0.3964046857147902,0.11668948777479422,0.15297026319342968
S264,2.93e-05,7.5,22,0.3,12.5,0.5437604990891042,1.0520106727286649,1.3554458164804968,0.5360529923541711,0.14608436659823312,0.15301908385794635
S1338,8.38e-05,8.75,21,0.3,10.0,0.43216606806521757,0.9241813835663204,1.2118532430787985,0.5072975404717847,0.1543212979610964,0.15306955465858155
S1851,0.000111,8.75,22,0.1,5.0,0.2354675600643028,0.4407754556488951,0.6454085118164881,0.3523795340581229,0.12954078189456966,0.1531705964217121
S1147,8.38e-05,6.25,21,0.5,7.5,0.3024091351801989,0.3644671317022639,0.6345942865114862,0.34926137910161315,0.11008950675859176,0.15323596161369324
S347,2.93e-05,8.75,21,0.5,7.5,0.5645942573939575,0.9181959664302737,0.9228748246094999,0.43824760057028667,0.12695987557268987,0.15325176021670198
S148,2.93e-05,6.25,21,0.5,10.0,0.563594509505606,0.9131855998911861,0.9210205636343992,0.4376933553023858,0.12686300643183374,0.15325912752028564
S1652,0.000111,6.25,22,0.1,7.5,0.23479390312991302,0.4369190042618248,0.6439472657068066,0.35189920982455153,0.12877597720782252,0.15326789536969831
S923,5.65e-05,10.0,20,0.5,10.0,0.5541167089191681,1.2268824665759572,1.3507902535471015,0.5351839965588494,0.14821761340761683,0.1532688851671783
S1416,8.38e-05,10.0,20,0.4,5.0,0.40641475966650226,0.7786388938984572,0.7810701651870208,0.39717360100196225,0.12301860277079678,0.15337769599911852
S550,5.65e-05,5.0,21,0.5,15.0,0.4849076409883248,0.8379317204711029,1.349541372378271,0.5348669225430732,0.14286619153612454,0.15352863687042614
S749,5.65e-05,7.5,21,0.5,12.5,0.48567672975280174,0.8411671929577038,1.3505821648988292,0.5351342601794249,0.14350034682276708,0.15373854012529822
S1139,8.38e-05,6.25,21,0.3,12.5,0.4344918720720043,0.9357837367359126,1.2118938769232548,0.5073382575692793,0.15404227546472485,0.15375220924704822
S44,2.93e-05,5.0,21,0.4,12.5,0.627534819709314,1.2870640807085494,1.065491034649282,0.47430246893383327,0.12334083573119207,0.15376026605409823
S867,5.65e-05,8.75,22,0.4,7.5,0.33266094900013155,0.37056256657922426,0.924072142859011,0.43844964920788665,0.12650989350332778,0.15378780787589227
S758,5.65e-05,7.5,22,0.2,10.0,0.4492151431965026,0.8151082030916245,1.0714316579680687,0.47574814690224343,0.13342929987767482,0.15382661826089833
S948,5.65e-05,10.0,21,0.5,10.0,0.48518119321519043,0.8393956138023874,1.3508919392239926,0.5351977928343363,0.1438222761777946,0.1538807155511077
S766,5.65e-05,7.5,22,0.4,5.0,0.30776527825781885,0.2758825558824152,0.49532028969214187,0.29768164059376695,0.12319768719573802,0.15395028057701365
S1362,8.38e-05,8.75,22,0.3,7.5,0.2702140736070872,0.3590368981875557,0.9259700622266874,0.43883402513081693,0.14194885619498257,0.1539575318951737
S957,5.65e-05,10.0,22,0.2,7.5,0.4509227946083754,0.8300986542287919,1.0720801324090756,0.4759523147434914,0.13400959598111947,0.1540958521988487
S1561,0.000111,5.0,22,0.3,5.0,0.1305848409851932,0.1778817537365581,0.2521887069477751,0.19148972424748673,0.11299891004302405,0.1541443591746843
S863,5.65e-05,8.75,22,0.3,10.0,0.4157404807923961,0.6717835610052028,1.2131090607586315,0.5076759744892441,0.15188421037557687,0.15417094827029293
S559,5.65e-05,5.0,22,0.2,12.5,0.44853574436406096,0.8038904674207361,1.0697264157274693,0.47521600719529755,0.1328303800072125,0.154426582970608
S668,5.65e-05,6.25,22,0.4,10.0,0.3329589594940041,0.36945663385985744,0.923824370757894,0.438369067826777,0.12761153808734688,0.1548041973319595
S539,5.65e-05,5.0,21,0.3,12.5,0.5464372165732913,1.1898647321819813,1.0677189295324938,0.474842484778987,0.12086209798546438,0.1550275027690403
S557,5.65e-05,5.0,22,0.2,7.5,0.3808627415088787,0.5190607422713278,0.49730909344520535,0.2980859538144942,0.12620030612244082,0.1550545532842093
S1519,0.000111,5.0,20,0.4,12.5,0.3015070322086134,0.6467322032911803,1.064383004938224,0.4739848126518512,0.1598295008097562,0.1550612533257567
S1832,0.000111,8.75,21,0.2,7.5,0.31898492031764714,0.733390385375334,0.9290229822095829,0.4396837924128179,0.14146232699682837,0.15543855761636005
S442,2.93e-05,10.0,21,0.4,7.5,0.6305821705132434,1.3110842235441096,1.0663253132882224,0.4745602453373291,0.12337790079836296,0.1554427697215919
S756,5.65e-05,7.5,22,0.2,5.0,0.38133340823722545,0.5123024794166765,0.497390931848897,0.29809587559369016,0.1267678720741376,0.15553612849122356
S243,2.93e-05,7.5,21,0.4,10.0,0.6306852678407178,1.3119406637194886,1.0659642535682152,0.47447926486595754,0.12350622254240072,0.15562181964996835
S1633,0.000111,6.25,21,0.2,10.0,0.3203024922284158,0.7392531565161097,0.9279096184458271,0.4393761530603813,0.141075281972584,0.1557042715505199
S1562,0.000111,5.0,22,0.3,7.5,0.14243064518058698,0.17978350978259797,0.49595270446170486,0.29779153649440193,0.12753322531328484,0.15573016448238144
S1558,0.000111,5.0,22,0.2,10.0,0.19759531923768592,0.3294902269527778,0.7840143500209918,0.39787611645845333,0.15008989477963933,0.15581955628782893
S1513,0.000111,5.0,20,0.3,10.0,0.31515707722694825,0.7027240752962322,0.7820998837512114,0.39730443734846216,0.12652441613823848,0.15596934971235554
S1163,8.38e-05,6.25,22,0.3,10.0,0.2714711502973994,0.35850509569560424,0.9251448913588746,0.4386248720059324,0.14350094952480574,0.1560399166339856
S738,5.65e-05,7.5,21,0.3,10.0,0.5478200720067744,1.199951404439542,1.068542708869445,0.4750680106293902,0.12108708737445047,0.15617379883280078
S639,5.65e-05,6.25,21,0.3,12.5,0.5633296990015918,1.319244541050833,1.2102817977207276,0.5068934244724627,0.12916662342721946,0.15634532991215097
S1037,8.38e-05,5.0,21,0.3,7.5,0.3461727996461084,0.552182459127687,0.4948468956497247,0.2974324265618139,0.12395012013509944,0.15642938332879786
S1612,0.000111,6.25,20,0.3,7.5,0.2996631484628903,0.6370258052886435,0.638252783932797,0.3501555406934341,0.11859985020146104,0.15671864637515215
S1718,0.000111,7.5,20,0.4,10.0,0.30701847282926825,0.6692342639437969,1.0665178270744995,0.47470540803877675,0.1613618887452208,0.1569750869702675
S1761,0.000111,7.5,22,0.3,5.0,0.14227740867750496,0.1804165933524484,0.4958225130122475,0.2977079941215466,0.12935503919298155,0.1572529957638878
S449,2.93e-05,10.0,21,0.5,12.5,0.6456744468339527,1.4331820453246167,1.6359991535455876,0.5835702691359498,0.15662948027032517,0.15729776359682773
S250,2.93e-05,7.5,21,0.5,15.0,0.646595744733948,1.4405580644828149,1.6361374977921743,0.583613081413452,0.15676087214906345,0.1573291151653785
S664,5.65e-05,6.25,22,0.3,12.5,0.4136226559695178,0.649975336077544,1.2116343820630726,0.50723290950574,0.15386260653998982,0.15740816323243284
S838,5.65e-05,8.75,21,0.3,10.0,0.5641010315844647,1.323811127974149,1.2119695536965696,0.5073358402269669,0.13063552974182574,0.1575469873057022
S1757,0.000111,7.5,22,0.2,7.5,0.19470474882598962,0.3201451130731971,0.7842097616041709,0.39777496933232404,0.15120300287674573,0.15757668040880882
S1917,0.000111,10.0,20,0.4,7.5,0.30652270996774406,0.6674338089409658,1.0677628681656623,0.47503907900407577,0.16217908684766874,0.15760047238028985
S1248,8.38e-05,7.5,21,0.5,10.0,0.32811896086593545,0.4897463825112833,1.0656745269225831,0.474573312901899,0.13302398444803687,0.15771297097449521
S937,5.65e-05,10.0,21,0.3,7.5,0.5492224857521611,1.2101628621806086,1.0694710917653698,0.4753691523523105,0.12185590059170538,0.1578640624073169
S1712,0.000111,7.5,20,0.3,7.5,0.3172629531656593,0.7121120980234424,0.7826295029322168,0.3974985395346432,0.1277005858450305,0.15792829949051657
S1236,8.38e-05,7.5,21,0.3,5.0,0.34899158064052976,0.5611545035136771,0.495818221285272,0.2977923828422261,0.124261639990073,0.15793533188744127
S468,2.93e-05,10.0,22,0.4,10.0,0.4899775452093434,0.7477984047304358,1.3518607204843045,0.53527076369826,0.14775213864105055,0.15795885186584932
S269,2.93e-05,7.5,22,0.4,12.5,0.4880741814636649,0.7413914181249353,1.3516808203241801,0.5352293082254779,0.1469905959337843,0.15825579002528278
S1956,0.000111,10.0,22,0.2,5.0,0.19698805125838637,0.32478759286825604,0.7836129781966016,0.39762245545799835,0.1519205359348384,0.15851877381032262
S1911,0.000111,10.0,20,0.3,5.0,0.31775215502282766,0.7144516440332009,0.7831693931760336,0.39768910622535647,0.12821052902396357,0.15862073730028203
S567,5.65e-05,5.0,22,0.4,7.5,0.30763856055875566,0.27074707809726967,0.4941957615661648,0.2973256813702524,0.12731042390343206,0.15882219857508428
S1447,8.38e-05,10.0,21,0.5,7.5,0.3256648062377035,0.4811926865445287,1.0643273939346432,0.4741535268871866,0.13282477681486837,0.15889723762176702
S846,5.65e-05,8.75,21,0.5,5.0,0.4126642392426699,0.5268786463565268,0.6356353191648575,0.3496128248231704,0.12435592366998348,0.15906901317882938
S1318,8.38e-05,8.75,20,0.4,10.0,0.4474963399243386,0.99702635239495,1.2091458281882899,0.5067172031428834,0.15407056118758913,0.15952075232633348
S70,2.93e-05,5.0,22,0.4,15.0,0.48704799183286235,0.7332109697745764,1.3515885140250277,0.5351913127199152,0.14816320143324294,0.15954684664647556
S1221,8.38e-05,7.5,20,0.5,5.0,0.33300484666666735,0.4976915054622001,0.4927640205200056,0.2969980801175495,0.13098397101917592,0.15956150422996523
S844,5.65e-05,8.75,21,0.4,12.5,0.5474322684285889,1.197013288773241,1.494660637937815,0.5608041624637702,0.16660425222577976,0.15957177667445824
S1246,8.38e-05,7.5,21,0.5,5.0,0.2959831937816756,0.34374422837529234,0.49377548149977907,0.2974732760202414,0.11879914958489972,0.15961634131846125
S1119,8.38e-05,6.25,20,0.4,12.5,0.44806258967988133,1.0003296666803365,1.209224137503132,0.5067358445389338,0.15425209732534476,0.15992907643333876
S645,5.65e-05,6.25,21,0.4,15.0,0.5474921340378431,1.1965255047044,1.4951431379492937,0.5609192504541307,0.1669322997705429,0.15995531780252886
S1022,8.38e-05,5.0,20,0.5,7.5,0.3344067462622065,0.503243356684902,0.4927270349607768,0.2972638339256053,0.13163068866191974,0.16004685329394433
S1723,0.000111,7.5,20,0.5,10.0,0.26238225832377327,0.5099815783252736,1.0637954622560934,0.4739959972143182,0.15898472246883505,0.16040579728106116
S1922,0.000111,10.0,20,0.5,7.5,0.26336313422996177,0.5131582560799062,1.0647111291911322,0.47427371508829874,0.1595838688666525,0.16064613514468648
S1049,8.38e-05,5.0,21,0.5,12.5,0.323440779494082,0.47198583906179653,1.0622760613042772,0.4735403243723498,0.13333080508114373,0.16076906078674139
S1524,0.000111,5.0,20,0.5,12.5,0.26143270935225815,0.5071305948138201,1.0637025153041206,0.47396665183542047,0.1593378391543588,0.16082197549829358
S647,5.65e-05,6.25,21,0.5,7.5,0.4127049625813257,0.5204072998065663,0.6353225837591406,0.349440770568768,0.1251375138509749,0.16087057095402812
S444,2.93e-05,10.0,21,0.4,12.5,0.6921251170215231,1.913799215884402,1.6385875262041774,0.5839779088997898,0.16039402737263816,0.16126166935684577
